,order_id,customer_id,product_name,brand,raw_weight,country,order_date,unit_price
959,REC-698605,7190,ferrero rocher,ferrero,37,australia,2025-06-25,3
960,REC-739496,10470,knoppers nussriegel einzelpackung,knoppers,40,allemagne,2025-01-15,1
961,REC-618029,10811,happy hippy  cocoa organic orange  geranium dark chocolate,montezuma's,90,united kingdom,2024-09-19,13
962,REC-121202,7322,digestive avena,lidl,425,portugal,2024-07-01,7
963,REC-174773,8786,hobnobs,mcvitie's,255,united kingdom,2024-02-26,17
964,REC-654434,12872,salt  vinegar crunch,graze,100,gb,2025-08-25,9
965,REC-459220,12098,choco leibniz  dark,bahlsen,111,united-kingdom,2024-11-27,23
966,REC-324715,6468,galettes de pontaven,saveurs de nos régions,135,frankrijk,2024-07-10,15
967,REC-645058,13246,envitas miel  ppites de chocolat,sondey,400,france,2024-04-18,14
968,REC-755998,14644,cracotte fraise,lu,200,belgium,2025-05-23,13
969,REC-435176,13068,g lindor lait lindt,lindt,150,france,2025-12-24,5
970,REC-503494,14481,tartines craquantes bio  la chtaigne sans gluten,ekibio,150,belgium,2026-01-09,9
971,REC-250360,6796,choco bisson cacao,unknown,15,francia,2024-09-03,3
972,REC-233148,13914,bruschette chips,maretti,70,bulgaria,2024-09-24,12
973,REC-930429,12217,peanut,m&m's,250,france,2025-01-12,5
974,REC-671292,9770,pipers burrow hill cider vinegar  sea salt crisps,pipers,40,france,2024-02-27,6
975,REC-960920,12197,gran saraceno,galbusera,100,italy,2025-07-08,3
976,REC-886411,10840,misura privolat,misura,290,italy,2025-06-08,6
977,REC-836786,13386,doritos nacho cheese,doritos,170,belgium,2025-12-09,4
978,REC-949086,9818,kinder joy,ferrero,60,france,2025-04-27,18
979,REC-636894,14818,savane tout choco,brossard,310,france,2025-10-28,4
980,REC-434765,14231,dark chocolate nuts  sea salt,kind,40,francia,2024-04-23,16
981,REC-330819,11633,nachos,hacendado,150,spain,2024-11-09,14
982,REC-152003,13235,galletas chocolate,hacendado,250,españa,2024-12-08,8
983,REC-711964,9046,gpav cracker salato pav  gr,unknown,560,italy,2024-12-07,18
984,REC-458978,6875,smooth,green & black's,90,gb,2025-05-13,12
985,REC-493176,10583,sea salt flavour pea and bean sticks,unknown,100,united kingdom,2025-04-01,2
986,REC-911993,8563,patatas fritas  sal,hacendado,130,españa,2025-12-11,2
987,REC-657100,7824,pains au lait,maitre jeanpierre,400,france,2024-12-26,6
988,REC-737049,6163,original made with sea salt,triscuit,12,france,2024-04-08,4
989,REC-119319,6226,fig bar raspberry,nature's bakery,57,france,2024-08-09,12
990,REC-350392,6761,fruit oat biscuit breaks,nairn's,160,france,2025-01-18,12
991,REC-544623,8701,ginger crystallized in dark chocolate,chocolove,3,united states,2024-10-30,20
992,REC-310249,6590,envitas crales compltes et ppites de chocolat,sondey,400,frankrijk,2024-05-19,3
993,REC-344208,9651,rosemary crackers,deluxe,170,united kingdom,2024-02-05,12
994,REC-859435,14606,kitkat ball,nestlé,250,france,2025-09-22,20
995,REC-670105,10699,pois wasabi,tanoshi,100,france,2025-09-08,23
996,REC-914072,11988,lunettes fraise,bjorg,200,france,2024-12-25,12
997,REC-545382,10072,crackers bio emmental et graines de courge paquet de g,u,200,france,2025-03-07,17
998,REC-160413,8017,tartines bio craquantes multicrales sans gluten,le pain des fleurs,150,france,2024-12-17,17
999,REC-515616,11738,galettes aux flocons davoine fourres chocolat noir,biocoop,150,france,2024-10-27,12
1000,REC-311452,7159,mix nergie,alesto,150,frankrijk,2024-12-26,17
1001,REC-934656,13082,g cote dor noir original,côte d'or,100,belgium,2024-11-23,7
1002,REC-962558,5068,lotus dinosaurus original chocolat lait g xp,lotus,225,france,2025-06-08,13
1003,REC-641713,14614,biscoff,lotus,186,czech republic,2025-06-20,15
1004,REC-672625,10975,milka choc  choc,milka,175,bélgica,2024-05-19,9
1005,REC-284045,14898,alpine milk,milka,270,austria,2025-05-11,11
1006,REC-415154,13799,mini oreo,oreo,160,austria,2025-05-26,13
1007,REC-144391,11694,wafers alla vaniglia,balconi,45,italy,2024-11-26,12
1008,REC-462936,11321,doritos texmex,doritos,44,francia,2024-07-12,6
1009,REC-256990,14600,flan,ideal,2,morocco,2025-08-24,12
1010,REC-564988,10918,pains au lait frais bio  la farine complte g,la boulangère,280,france,2025-05-25,20
1011,REC-671166,7613,galletas maria sin gluten,hacendado,205,españa,2024-12-15,13
1012,REC-819983,8543,noir extra,equador,100,france,2025-11-17,9
1013,REC-166982,9132,fagottini,balocco,700,italy,2024-05-14,14
1014,REC-569439,8879,kind protein dark chocolate nut,kind,42,gb,2025-07-13,12
1015,REC-778795,8219,recette  lancienne,lay's,295,fr,2024-05-04,10
1016,REC-188613,10014,protein cookie double chocolate,bodymass,75,france,2025-01-29,23
1017,REC-749759,7610,pavesini  gr,pavesi,200,francia,2025-01-04,4
1018,REC-409122,12661,barre protine,joyfuel,55,fr,2025-05-31,4
1019,REC-162042,10063,palitos frutos secos,hacendado,130,españa,2025-02-25,6
1020,REC-370964,7843,sfogliatine glassate,unknown,200,bulgaria,2024-09-11,7
1021,REC-720204,8790,granola chocolat noir,lu,195,france,2025-04-11,12
1022,REC-828818,6623,bruges assortment biscuits,delacre,200,belgique,2025-04-28,14
1023,REC-350692,12955,madeleines,saint michel,75,france,2024-10-27,14
1024,REC-602222,8934,tablette dessert chocolat noir   g,intermarché,200,france,2024-10-09,13
1025,REC-355268,10536,brioche tranche,carrefour,500,france,2025-03-12,14
1026,REC-353264,10679,taboul au poulet  la ciboulette,pierre martinet,300,france,2024-08-30,22
1027,REC-807086,11598,pains au chocolat pur beurre g,la boulangère,400,france,2024-12-02,12
1028,REC-488857,8372,pains au lait,unknown,280,france,2024-03-18,16
1029,REC-531968,8834,tartines craquantes froment,marque repère,250,france,2024-02-22,9
1030,REC-365666,10155,chinois crme ptissire,la fournée dorée,600,france,2025-12-06,8
1031,REC-613926,6869,grand cur fondant,michel et augustin,180,france,2024-04-17,24
1032,REC-626897,6851,spearmint flavour,wrigley's extra,84,france,2024-11-23,2
1033,REC-715439,6053,twiglets original,jacobs,150,france,2025-02-10,7
1034,REC-699888,6852,tuc,tuc,150,france,2024-10-28,10
1035,REC-714727,6682,roasted  salted peanuts,stockwell & co,200,france,2024-06-01,16
1036,REC-562376,12578,momo white,excelo,35,france,2025-08-05,6
1037,REC-186239,9356,,maxi sticks,60,bulgaria,2025-02-11,15
1038,REC-383171,14854,le sfoglie,italiamo,225,croatia,2026-02-04,3
1039,REC-154746,11883,vitamin coconut bar,sante,50,egypt,2025-08-20,2
1040,REC-239527,6883,sour cream  onion,pringles,195,france,2024-09-24,12
1041,REC-710440,10010,protein bar chocolate brownie,lidl,135,france,2025-07-15,17
1042,REC-238083,5395,chocolate negro,hacendado,100,morocco,2025-03-17,18
1043,REC-894864,8441,kinder tronky,ferrero,90,australie,2024-12-15,9
1044,REC-903339,12486,barritas de galleta rellenas de arndanos,hacendado,125,portugal,2025-03-31,14
1045,REC-827523,14604,mini rollos chocolat au lait  coeur fondant au lait,lu,225,france,2025-09-15,17
1046,REC-537049,11218,gaufres au sucre perl,unknown,300,france,2024-10-10,12
1047,REC-911943,13632,chips  lancienne nature,cmi (carrefour marchandises internationales),150,france,2025-11-30,4
1048,REC-362150,8096,ptit dj bio crales et chocolat,unknown,190,france,2024-04-18,4
1049,REC-378651,11845,cookies chocolat noisettes,carrefour bio,200,frankrijk,2025-12-28,12
1050,REC-765266,12093,dipster,carrefour,170,france,2025-12-14,15
1051,REC-678283,13434,chocolat noir aux clats damandes,alter eco,100,france,2025-09-08,18
1052,REC-526402,12595,snacks a jacks chocolate chip rice cakes g,snack a jacks,180,france,2024-04-17,4
1053,REC-247704,12305,dark chocolate bar with cranberries and macadamias,eat natural,3,france,2024-12-28,7
1054,REC-432468,14210,raw fruit  nut bar,nakd.,1,spain,2025-05-01,22
1055,REC-896481,8436,snack aper matutano doritos texmex g,doritos,120,france,2024-10-01,9
1056,REC-346240,7082,fibrextra,misura,330,法国,2024-02-11,14
1057,REC-810414,9410,choco chip cookies,schär,200,france,2025-04-27,10
1058,REC-196394,9919,digestive choco,unknown,270,francia,2024-08-24,2
1059,REC-227714,7133,cuor di cereale,gullon,265,france,2025-03-08,12
1060,REC-309234,7988,galleta boer sabor coco,coral,450,francia,2025-06-12,12
1061,REC-318805,13443,lu th pocket,lu,264,france,2026-01-01,21
1062,REC-454748,14468,kp dry roasted peanuts,kp,415,france,2025-12-19,23
1063,REC-497572,7573,kingsize peanuts unsalted,snacks of the world,375,france,2025-07-03,12
1064,REC-832139,10919,kinder cards familypack days,ferrero,256,frankreich,2024-12-18,11
1065,REC-485234,10933,organic peruvian  cocoa dark chocolate,moser roth,100,united kingdom,2025-04-08,24
1066,REC-695546,12172,nascondini mb g int eu,mulino bianco,330,hrvatska,2024-02-21,7
1067,REC-775836,13262,salted potato rings,hula hoops,45,united kingdom,2025-12-08,22
1068,REC-922538,11230,trufas,lacasa,250,morocco,2024-12-21,13
1069,REC-963706,10143,granola cookie cur extra moelleux,granola,5,france,2025-01-05,9
1070,REC-886381,5823,oaty  crispy avoine  cacao x  barres de  g,unknown,115,fr,2024-07-15,15
1071,REC-966843,6397,avoine  miel,nature valley,115,france,2024-05-08,23
1072,REC-951651,7853,spculoos,sondey,500,france,2025-06-15,2
1073,REC-466621,12051,chocolat noir bio  cacao,fair,100,france,2025-06-22,2
1074,REC-479956,8720,glico mikado  go  chocolat au lait,lu,39,france,2025-11-02,1
1075,REC-267547,5737,triangolini ssame,belin,100,france,2024-12-24,3
1076,REC-600661,6897,g draglo haribo,haribo,300,france,2025-03-22,8
1077,REC-758659,11467,bnnuts ds bugles got bacon,3d's bugles,85,francia,2025-05-01,3
1078,REC-912417,8284,crousti chocolat,gerlinea,102,france,2026-01-15,6
1079,REC-133930,12583,tartelettes framboise,bonne maman,135,belgique,2024-04-27,19
1080,REC-229387,8763,chips de lgumes,bouton d'or,100,france,2024-02-16,24
1081,REC-120214,6934,curly cacahute loriginal,curly,2,france,2025-07-18,1
1082,REC-660334,5314,pains au chocolat x,marque repère,360,france,2024-03-05,21
1083,REC-447636,14455,dli matin allg de  en sucres aux ppites de chocolat,marque repère,300,france,2024-04-15,7
1084,REC-578343,11561,dli matin multicrales,marque repère,400,france,2025-04-30,12
1085,REC-551973,7959,chocolat noir fves de cacao,ethiquable,100,france,2024-07-08,13
1086,REC-110289,12074,finest selection assorted european chocolates,merci,400,bulgaria,2025-10-22,4
1087,REC-388577,12823,doritos tangy cheese,doritos,180,united kingdom,2025-03-01,19
1088,REC-329576,12422,mignonnette lait,côte d'or,240,belgique,2025-04-14,12
1089,REC-870994,6103,oreo original,oreo,154,france,2024-10-06,5
1090,REC-533704,9456,caramelo liquido,royal,400,frankreich,2024-11-02,1
1091,REC-237148,11569,original neapolitaner,manner,400,czech republic,2025-02-24,18
1092,REC-500768,13433,barritas frutos secos,hacendado,4,españa,2024-11-05,8
1093,REC-128027,7976,galletas relieve,hacendado,645,españa,2025-09-21,18
1094,REC-794061,8432,schtroumpfs,haribo,300,france,2024-06-02,19
1095,REC-391244,5957,all butter pistachio and almond cookies,unknown,200,czech republic,2024-02-22,14
1096,REC-451300,11473,cereali g  granola e frolla,galbusera,300,italy,2024-12-14,24
1097,REC-535797,5960,petites tartelettes chocolat caramel,unknown,250,belgium,2025-11-24,16
1098,REC-182838,10269,biscuits petit djeuner,ww,16,france,2024-10-06,7
1099,REC-421396,13767,chocolate orange dipped almonds,deliciously ella,27,france,2025-06-23,1
1100,REC-825231,12446,tablette lait noisettes et amandes piles,merveilles du monde,100,france,2025-12-17,4
1101,REC-314385,14938,petites madeleines,bonne maman,235,france,2024-10-01,24
1102,REC-861014,5869,fltes feuilletes fromage,snaktastic,150,france,2024-05-10,6
1103,REC-402908,11994,musli bar apple,crownfield,200,alemanha,2024-08-17,10
1104,REC-589457,7325,biscuits croquants avoine chocolat,evernat,130,france,2025-07-17,5
1105,REC-762627,6644,tables du mondes  tortillas chips original,marque repère,200,france,2025-09-25,12
1106,REC-310695,10372,rochers  chocolat au lait,suchard,245,france,2025-03-07,19
1107,REC-622907,10440,tartines craquantes avoine,jardin bio,150,france,2024-06-04,15
1108,REC-100261,5312,lapin dor chocolat au lait,lindt,100,åland islands,2024-06-13,16
1109,REC-261443,5800,milchschnitte erpack,kinder,280,österreich,2024-04-13,10
1110,REC-218902,11304,after eight,nestlé,200,france,2026-01-07,19
1111,REC-433228,14407,after eight dark chocolate thins,unknown,400,francia,2025-09-23,18
1112,REC-520060,7760,tuc sour cream  onion,lu,100,danmark,2025-06-21,16
1113,REC-711588,13073,schoko bons,ferrero,125,austria,2024-10-14,19
1114,REC-986010,11621,lindt chocoletti lait pralin noisettes,lindt,100,france,2025-03-06,12
1115,REC-955736,11280,ricola eucalyptus,ricola,70,france,2026-02-01,3
1116,REC-109679,14129,loacker,loacker,90,france,2025-09-27,15
1117,REC-254616,13795,milk chocolate coated caramel wafer biscuit,tunnock’s,30,france,2025-04-29,18
1118,REC-223368,5063,chocolat kinder chocofresh fourr lait noisette x,ferrero,102,autriche,2025-09-18,20
1119,REC-238171,13021,chocolat ptissier noir corse  cacao,carrefour bio,200,france,2025-10-06,14
1120,REC-820874,14237,tangfastics,haribo,175,united kingdom,2025-11-12,11
1121,REC-253854,13050,mature cheddar  red onion,unknown,130,united kingdom,2025-12-07,23
1122,REC-129540,8156,gerbl  no sugar added apple blackcurrant cake filling,gerblé,180,france,2024-05-15,16
1123,REC-924905,10265,ferrero rocher haselnuss white,ferrero,90,france,2025-07-23,3
1124,REC-885830,13132,milk chocolate buttons,montezuma,180,gb,2025-02-28,13
1125,REC-357279,5714,sweet and salty nut,nature valley,150,united kingdom,2025-03-08,19
1126,REC-663875,6608,tablette de chocolat  cacao varits native prou,ethiquable,100,france,2024-04-21,18
1127,REC-317392,13484,nut  fruit mix,natural happiness,150,france,2025-09-17,9
1128,REC-665020,8005,chewing gum pure fresh,mentos,100,france,2025-06-23,12
1129,REC-910501,8133,flipo,henrry's,3,morocco,2024-02-19,2
1130,REC-828771,10251,fig bar blueberry,nature's bakery,2,france,2025-09-28,14
1131,REC-700700,8556,potato wedges slt krumpli,harvest basket,750,finland,2025-12-30,22
1132,REC-885399,14433,la coqueline fraise,unknown,165,france,2025-05-25,11
1133,REC-419542,12739,prince chocobarre  barre cralire au chocolat,lu,125,france,2024-09-24,4
1134,REC-997234,11315,excellence noir zeste de citron vert,lindt,100,france,2025-04-20,6
1135,REC-908188,5678,gnoise chocolat orange gerbl sans sucres,gerblé,140,francia,2024-06-10,14
1136,REC-466284,10746,madeleines,unknown,300,france,2024-08-29,23
1137,REC-849172,13249,madeleine,le ster,25,france,2024-08-04,9
1138,REC-477050,5066,brioche tranche,chabrior,500,france,2024-04-28,1
1139,REC-975262,10026,ma salade de lentilles  la lyonnaise,pierre martinet,300,france,2024-05-19,18
1140,REC-692776,14428,coeur coulant au chocolat,bonne maman,160,france,2024-08-23,14
1141,REC-124011,8836,tomates sches,florelli,270,france,2026-01-02,12
1142,REC-831710,7549,petits sabls beaufort,ferrero,100,france,2025-01-08,2
1143,REC-106778,5126,kinder pingui,kinder,30,bosnie-herzégovine,2024-08-25,20
1144,REC-403416,13850,manyana,alimani,26,maroc,2025-07-24,19
1145,REC-214722,13918,bean salt snack,zweifel vaya,80,austria,2024-10-26,7
1146,REC-596127,8480,caramel et noisettes,milka,300,ประเทศฝรั่งเศส,2024-02-14,1
1147,REC-193284,11180,noir pralin,côte d'or,200,belgique,2025-06-18,16
1148,REC-569680,6109,bouches mon chri liqueur cerise x  g,unknown,168,france,2025-08-26,12
1149,REC-893588,10623,chocolate puro con almendras,valor,250,france,2025-07-27,21
1150,REC-969221,9167,pan tostado ajo y perejil,hacendado,170,portugal,2025-07-20,10
1151,REC-543975,10573,galettes au bon beurre bio,st michel,130,france,2025-03-31,19
1152,REC-959261,13262,starmix,haribo,175,canada,2025-02-14,18
1153,REC-960717,10825,nussknacker  vollmilchschokolade,aldi,100,germany,2024-11-14,17
1154,REC-452442,7269,avoine ssame,bjorg,130,france,2025-09-19,1
1155,REC-513581,11470,home chip,mccain,1,united kingdom,2024-03-03,12
1156,REC-509111,12895,grany  envie de nuts,lu,120,france,2024-11-16,10
1157,REC-861734,13306,tortilla pops finement sal,n.a ! nature addicts,80,france,2025-04-06,10
1158,REC-922046,5136,wild strawberry gourmet sweets,candy kittens,140,united kingdom,2024-06-15,12
1159,REC-829105,5207,rice cracker paprika,nature addict,85,belgique,2025-07-25,22
1160,REC-153078,6011,tablette noir noisettes et amandes piles,krokola,100,france,2025-01-30,24
1161,REC-706672,12786,crunchy nut clusters chocolate,kellogg's,400,gb,2025-03-03,3
1162,REC-879107,12887,multigrain crackers,savour bakes,170,united kingdom,2025-02-02,12
1163,REC-879744,9544,tortilla wraps,snack day,740,bulgaria,2024-04-19,12
1164,REC-257477,7630,mars,mars,51,france,2025-08-28,3
1165,REC-434589,14272,swiss chocolate extra fine dark,marks & spencer,125,france,2024-02-22,23
1166,REC-703352,7013,marylands chocolate chip cookies,unknown,200,france,2024-12-23,21
1167,REC-254549,8129,chocolate sea salt,rxbar,1,united states,2025-03-23,18
1168,REC-628296,9593,spiced biscuits,coppenrath feingebäck gmbh,600,república checa,2024-12-21,13
1169,REC-193233,14468,galletas saladas,snack day,350,frança,2024-05-18,2
1170,REC-850368,6790,goters rem parfum chocolat,rem,375,france,2025-10-25,11
1171,REC-933080,12622,galettes au bon beurre,st michel,260,france,2024-05-27,7
1172,REC-913337,13934,minizza tomate herbes de provence,belin,85,francia,2025-04-14,17
1173,REC-910565,11429,g bubblizz lutti,lutti,250,francia,2025-02-01,24
1174,REC-562771,5914,chips,lay's,150,france,2025-02-15,14
1175,REC-719058,13917,moelleux tout chocolat sans sucres,gerblé,196,france,2024-11-25,18
1176,REC-226430,14705,snack popp saveur paprika,toogood,85,france,2025-04-12,20
1177,REC-828897,10760,madeleines longues  perles de sucre,le ster,250,francia,2025-04-30,23
1178,REC-156780,12886,petit beurre g,u,200,france,2025-07-31,12
1179,REC-763192,12599,chocolat noir dgustation  de cacao tablette de g,u,100,france,2025-07-11,12
1180,REC-771999,8170,brossard  brownie familial pepites de chocolat gr,brossard,285,france,2025-08-05,12
1181,REC-680048,10169,baguettes viennoises compltes sans sucres ajouts g,la boulangère,340,france,2025-06-16,2
